,Timestamp,absolute_distance_x,absolute_distance_y
74,40.43427431,0.0,0.0
75,40.52990111,0.0,0.0
76,40.62762115,0.0,0.0
77,40.72474813,0.0,0.0
78,40.82077098,0.0,0.0
79,40.91775794,0.0,0.0
80,41.01400082,0.0,0.0
81,41.11128581,0.0,0.0
82,41.2085308,0.0,0.0
83,41.30605482,0.0,0.0
84,41.40316979,0.0,0.0
85,41.50069501,0.0,0.0
86,41.59760025,0.0,0.0
87,41.69664374,0.0,0.0
88,41.79297791,0.0,0.0
89,41.8903072,0.0,0.0
90,41.98650535,0.0,0.0
91,42.08394165,0.0,0.0
92,42.181794,0.0,0.0
93,42.27903028,0.0,0.0
94,42.3749504,0.0,0.0
95,42.47226459,0.0,0.0
96,42.56916368,0.0,0.0
97,42.66425679,0.0,0.0
98,42.76037589,0.0,0.0
99,42.855661,0.0,0.0
100,42.9513741,0.0,0.0
101,43.04798919,0.0,0.0
102,43.14414829,0.0,0.0
103,43.23993939,0.0,0.0
104,43.33654648,0.0,0.0
105,43.43366977,0.0,0.0
106,43.530729,0.0,0.0
107,43.62825127,0.0,0.0
108,43.72496447,0.0,0.0
109,43.82206471,0.0,0.0
110,43.91952797,0.0,0.0
111,44.01750828,0.0,0.0
112,44.11489154,0.0,0.0
113,44.21336089,0.0,0.0
114,44.31000209,0.0,0.0
115,44.4067583,0.0,0.0
116,44.50369619,0.0,0.0
117,44.60215108,0.0,0.0
118,44.6995819,0.0,0.0
119,44.79639366,0.0,0.0
120,44.89329643,0.0,0.0
121,44.99037622,0.0,0.0
122,45.08531583,0.0,0.0
123,45.1822276,0.0,0.0
124,45.27928338,0.0,0.0
125,45.37728624,0.0,0.0
126,45.47557392,0.0,0.0
127,45.57379434,0.0,0.0
128,45.67141572,0.0,0.0
129,45.76889409,0.0,0.0
130,45.86665148,0.0,0.0
131,45.96277374,0.0,0.0
132,46.05998409,0.0,0.0
133,46.15730044,0.0,0.0
134,46.25427277,0.0,0.0
135,46.35140011,0.0,0.0
136,46.44857406,0.0,0.0
137,46.54660815,0.0,0.0
138,46.64405221,0.0,0.0
139,46.74047023,0.0,0.0
140,46.83712225,0.0,0.0
141,46.93500234,0.0,0.0
142,47.03201038,0.0,0.0
143,47.12885341,0.0,0.0
144,47.22367634,0.0,0.0
145,47.32028636,0.0,0.0
146,47.41629035,0.0,0.0
147,47.51380813,0.0,0.0
148,47.60835402,0.0,0.0
149,47.70360496,0.0,0.0
150,47.79920592,0.0,0.0
151,47.89728207,0.0,0.0
152,47.99494418,0.0,0.0
153,48.09252829,0.0,0.0
154,48.18837527,0.0,0.0
155,48.28566136,0.0,0.0
156,48.38253141,0.0,0.0
157,48.48010307,0.0,0.0
158,48.57790732,0.0,0.0
159,48.67592458,0.010337757890624882,0.0
160,48.77374382,0.028678865390624836,0.0
161,48.87099701,0.05299216289062572,0.0
162,48.96769316,0.08132111308593812,0.0
163,49.06370225,0.11432423777343656,0.0
164,49.16114447,0.15352950597656354,0.0
165,49.2589087,0.199738380312499,0.0
166,49.357319,0.2554785892968726,0.0
167,49.45586778,0.32092113851562365,0.0
168,49.55518302,0.3957955186718758,0.0
169,49.65253514,0.47793636992187283,0.0
170,49.74985426,0.5680325864843744,0.0
171,49.84701437,0.6644336331249967,0.0
172,49.94247437,0.7666056635054723,-1.3329769025708433e-05
173,50.03646027,0.8771125187935431,-4.191182441724997e-05
174,50.1322483,1.003208475942994,-7.452592444298943e-05
175,50.22880436,1.1416306400822482,-7.391069383923639e-05
176,50.32491141,105.44136166019794,-8.906323238255258
177,50.42124446,105.39486768103215,-9.10940409988825
178,50.51743698,105.46134460667862,-9.210872871311079
179,50.61348868,105.39781991812696,-9.226349213579983
180,50.70804426,105.47343704694616,-9.233957145550681
181,50.80327589,105.40831909305123,-9.194629832476851
182,50.90060668,105.48022473173135,-9.15523104969334
183,50.99495024,105.38817835181202,-9.240746193138396
184,51.08970884,105.45997994404512,-9.287097507361073
185,51.18447743,105.45997273466106,-9.36459470144732
186,51.28050512,105.41654011997824,-9.42634214646197
187,51.37686184,105.45995125667831,-9.464526242955682
188,51.47433552,105.43723293255397,-9.51037670662183
189,51.57387018,105.54063101317885,-9.493587128503846
190,51.67407089,105.22792578747224,-9.390802580710071
191,51.77132238,105.11266787609851,-9.342696501310112
192,51.86846386,104.81603119445239,-9.302297662051329
193,51.9651993,104.75378396973197,-9.33217611915417
194,52.06231378,104.6463897885109,-9.36201166534713
195,52.15755811,104.82869889608183,-9.446531829436976
196,52.25319347,104.55808854321603,-9.343515930447909
197,52.34996892,104.48412235847165,-9.302871620363803
198,52.44636102,104.27198019422026,-9.332528151916772
199,52.54290532,7.2449566469460205,0.02065367092101523
200,52.63953062,7.589557816191732,0.022294116767251015
201,52.73634993,7.938632857518654,0.023955860117753188
202,52.83208719,8.285676492761324,0.025607933124767477
203,52.9269744,8.631862625454481,0.027255924060619444
204,53.02234663,8.981308477462667,0.028919432625218684
205,53.12096104,104.76681999407089,-9.383412005305214
206,53.22084653,104.89529710471759,-9.381647486565441
207,53.31756583,10.077169453684078,0.034136189696673924
208,53.41192101,10.433945935521505,0.03583459512851245
209,53.50771477,86.94834138770118,11.342264208203359
210,53.60049625,86.98682749448984,11.328489895016416
211,53.69602087,87.00914858353606,11.32274986931829
212,53.78897435,86.90784911702107,11.309258094252241
213,53.87910771,86.90583224269781,11.303611466261591
214,53.97728145,86.85871848796265,11.306074161911868
215,54.07488816,86.93549375373162,11.3944673491073
216,54.17462798,86.68600654332636,11.412770693817011
217,54.27285872,86.73042779039761,11.329491622703422
218,54.37240953,86.58757923434234,11.293250557028497
219,54.47133978,86.6867174737959,11.257118511209715
220,54.5701902,86.50505128978033,11.260162053443002
221,54.6675895,86.5924089087771,11.31015593535016
222,54.76716498,86.41720776942729,11.282109671237592
223,54.86491231,86.51647936850331,11.300885544612221
224,54.96269664,86.34322943140137,11.296339766566927
225,55.05993392,86.45010390140575,11.299597406710095
226,55.15755023,86.27063358693404,11.310689474657126
227,55.25329039,86.38916053936714,11.282665062664822
228,55.34776244,86.25313035306284,11.2546038815392
229,55.44176047,86.38928895990341,11.265595125260841
230,55.53716579,86.3840263935609,11.229767979998952
231,55.63280714,86.42812520597529,11.17833589600736
232,55.73224582,86.45034624200316,11.127042466428097
233,55.82760615,86.41662449653937,11.138112838818373
234,55.92456061,86.52322260765186,11.180493784083582
235,56.02607147,86.3534627913528,11.27003026464527
236,56.12469008,86.4920977575937,11.273529913648593
237,56.21725916,86.29319902483141,11.300258412267144
238,56.30844212,86.3778065003721,11.295690600414344
239,56.40174526,86.19021583627398,11.32244823383022
240,56.49473612,86.29816692926555,11.294507254959168
241,56.58868543,86.26140553560808,11.344722323256528
242,56.68156263,86.22752079260957,11.36364625233335
243,56.77664705,86.20267086314249,11.327957984597266
244,56.87228653,86.18018419299695,11.323539414108748
245,56.96704692,86.29383936263059,11.350333477464114
246,57.0607832,86.32465149017881,11.40047507136351
247,57.15687872,86.22410553109066,11.474078959099508
248,57.25282823,86.27919203914533,11.508453160626372
249,57.35067192,86.19386887785886,11.527264038341558
250,57.44524427,86.26581784245245,11.522472659634895
251,57.54317183,86.15703053204241,11.57247885193412
252,57.63780307,86.24485362183776,11.57550185447322
253,57.73073514,86.10710163653854,11.586285818093218
254,57.82338419,86.21851317262758,11.620500965122861
255,57.91626126,86.33016551263222,11.639092930560853
256,58.01101851,86.17633416859627,11.626494958499496
257,58.10231242,86.27383366560136,11.60592735749679
258,58.19583355,86.10769159424478,11.640119983080261
259,58.28757351,86.14529648085494,11.65863422491279
260,58.38161769,86.18523088132362,11.685036262702058
261,58.47698471,86.12215206396979,11.789610531394604
262,58.57379853,86.30741512857159,11.839542991217526
263,58.6678151,86.19208402394013,11.780014838056694
264,58.76085758,86.33078070483036,11.728373480676929
265,58.85881351,86.19354067663863,11.700437164357792
266,58.95578334,86.27865943219706,11.844510496705947
267,59.05522941,86.15519145509295,11.754406413390722
268,59.15519352,86.22103709559144,11.711368466205933
269,59.25531164,86.16253507752478,11.6842576479765
270,59.35459769,86.31104162051955,11.680721490673815
271,59.45591683,86.17912401746563,11.614950333473553
272,59.55503138,86.28744903188465,11.60388088649731
273,59.65547899,86.1897105411528,11.600792602296137
274,59.75327647,86.29834475205655,11.59756696041452
275,59.85549216,86.1982893420593,11.594655500965123
276,59.95601077,86.37193084424626,11.46677714213069
277,60.06023855,86.31079774601699,11.534388613115127
278,60.16428133,86.36607317718286,11.539491011449911
279,60.26913314,86.36225515206999,11.536820585707662
280,60.37328691,86.30780927734858,11.557543950627105
281,60.47632914,86.50650427791155,11.55477540525931
282,60.57786151,86.37152243124898,11.551883037341854
283,60.68190314,86.71626260764936,11.713179441963378
284,60.78866604,86.6197637673699,11.741800137519766
285,60.89258265,86.73782262872405,11.762275904237516
286,60.99932656,86.75145481753256,11.767267874972141
287,61.10280513,86.68056999918281,11.779915166756133
288,61.20458752,86.96150067108698,12.011228809329634
289,61.30554183,86.98893809434776,12.234691297611935
290,61.40669016,87.3148578342861,12.169227618393657
291,61.50902834,87.31026845893996,12.236638011942995
292,61.61455037,87.52227095436206,12.257451641156647
293,61.7176372,87.60758991964562,12.223467389851802
294,61.81584961,87.7663847338808,12.24393497466719
295,61.9161572,87.79383389418155,12.202010421295894
296,62.01469164,87.96219074630147,12.175738617015355
297,62.11192897,87.91372303121406,12.172834260164569
298,62.20907228,88.08360649389267,12.208987657568306
299,62.30897784,88.04645710947308,12.245280482066699
300,62.4066382,88.20367175747688,12.351781556303463
301,62.50584337,88.04752637597332,12.364615360770818
302,62.60156985,88.11133292598575,12.26009003937039
303,62.69913046,88.1040611665002,12.186898569362178
304,62.79502195,88.18419524841728,12.137069107670222
305,62.89582678,88.16103541184765,12.103122935334655
306,62.99402142,88.21306331740473,12.076861347325282
307,63.09499626,88.24610353807486,12.050862059749706
308,63.19548506,88.33995788921881,12.009336471264687
309,63.29628989,88.29492878199176,11.975946837281963
310,63.39561761,88.37754870382517,11.919350935869188
311,63.4984354,88.32710971115546,11.871085851391786
312,63.5970793,88.31380525797988,11.861992852094478
313,63.69801138,88.34978873158771,11.869218632596267
314,63.79955651,88.25637862363061,11.775678058649186
315,63.90095363,88.420914297775,11.70663104695863
316,64.00138167,88.36288206012156,11.544859749420812
317,64.10307281,88.48995926412024,11.517566627987211
318,64.20325083,88.60263377787874,11.19494344254564
319,64.30220575,88.76464202954791,11.085126994547737
320,64.39971456,88.70042485976614,10.821003544694422
321,64.49832297,88.89197516429036,10.692772287273902
322,64.59431639,88.98650647628413,10.192164512646595
323,64.68590043,89.24890354388396,9.920759132481482
324,64.77601134,89.410584524851,9.387019629744577
325,64.86621726,89.5020281502248,9.123138274134318
326,64.95176277,89.65080134600662,8.893173519216552
327,65.03047968,89.54234626090607,8.351757586409379
328,65.09991877,89.60497377983998,8.106577875543326
329,65.16781473,89.6835015969105,7.832511487514875
330,65.23505563,89.72755086915348,7.600286146401916
331,65.2996013,89.76746031107982,7.236791641287576
332,65.36368292,89.79633693225631,6.985378768311212
333,65.4238072,89.82357358264079,6.648243751849606
334,65.48331492,89.84767509971385,6.297880080296596
335,65.54465272,89.87107481478678,5.944205311598501
336,65.6046274,89.87980390184183,5.584640082853904
337,65.67591797,89.94173102417973,5.207746552167533
338,65.73687273,89.9668243020954,4.832726142810515
339,65.79708543,89.9796622623349,4.46824808847216
340,65.86160147,90.00104409998023,4.041983756583734
341,65.92910774,90.02498564317987,3.6079948971253755
342,65.99854017,90.05441104660295,3.1967721490701857
343,66.060404,90.04334641620721,2.8115577632884925
344,66.13057348,90.07129401655858,2.411012470095822
345,66.19584958,90.06992612244098,2.0476021632561388
346,66.26002859,90.03876124062164,1.6558566919367437
347,66.3279879,90.08235990441742,1.1418066640557618
348,66.38922768,90.0042695126554,0.7932625749802793
349,66.46357969,89.9815821105458,0.4408503374031665
350,66.53159844,89.90042911641207,0.12167152648789648
351,66.59798106,89.82595305571378,-0.20337577448283506
352,66.67293639,89.74117007360829,-0.5453421565271528
353,66.74354036,89.6527455608228,-0.8744879046986993
354,66.81469638,89.60940474628264,-1.072174543186859
355,66.88962572,89.54407657024186,-1.3029642202620795
356,66.96871641,89.48805633133584,-1.5029987180323627
357,67.04848115,89.35804463690972,-1.820527132201824
358,67.129526,89.10149471137021,-2.230152071320709
359,67.21477621,89.13300301563086,-2.3417435780331295
360,67.30139854,88.6140883235175,-3.0526761822012887
361,67.38543964,88.51698846163083,-3.122909583161591
362,67.46648019,88.09870608031453,-3.5622168128293925
363,67.54835839,87.97175104266304,-3.759341983660204
364,67.6316887,87.3954064930937,-4.266966956404466
365,67.71596307,87.07780458207411,-4.508952115474063
366,67.80272664,86.8415718462595,-4.6065736442037934
367,67.88781708,85.97296890251143,-5.212931447674406
368,67.97303853,85.58560648631011,-5.385368390648785
369,68.06712365,85.25208324531836,-5.480242057600717
370,68.16115477,84.31695510824655,-5.919087528970724
371,68.26263945,83.91486507983251,-5.974118206508553
372,68.35723261,70.64191690160787,7.261649281913166
373,68.45988384,135.9182976905551,0.6860916739714469
374,68.550807,133.30183823316935,-0.2717248930422178
375,68.64612941,131.98070244392412,-1.5258946207330046
376,68.73816063,110.34286045846758,4.079368249255825
377,68.82872077,110.12532085512004,4.397392753027187
378,68.91595372,110.05930130852515,4.495882797972587
379,69.0038347,109.95608874692289,4.455734335819868
380,69.09559891,109.85664938589599,4.609111710095158
381,69.18550701,109.76289938589599,4.468486710095158
382,69.26952777,109.66185630577397,4.227504909406745
383,69.34954431,109.67748130577397,4.430629909406745
384,69.43156397,109.62279380577397,4.547817409406745
385,69.51300259,70.73216880577397,7.454067409406745
386,69.59145704,70.73216880577397,7.454067409406745
387,69.67166459,70.73216880577397,7.454067409406745
388,69.7530072,70.73216880577397,7.454067409406745
389,69.83423181,70.73216880577397,7.454067409406745
390,69.9152104,70.73216880577397,7.454067409406745
391,69.99366096,148.58373130577397,-12.600620090593255
392,70.07568327,148.65404380577397,-12.577182590593255
393,70.16085634,148.64623130577397,-12.686557590593255
394,70.24660772,148.70091880577397,-12.616245090593255
395,70.328764,70.73216880577397,7.454067409406745
396,70.40893863,70.73216880577397,7.454067409406745
397,70.49708007,70.73216880577397,7.454067409406745
398,70.58569667,70.73216880577397,7.454067409406745
399,70.67916607,70.73216880577397,7.454067409406745
400,70.76909842,70.73216880577397,7.454067409406745
401,70.85705517,70.73216880577397,7.454067409406745
402,70.94335634,70.73216880577397,7.454067409406745
403,71.03202249,70.73216880577397,7.454067409406745
404,71.11822359,70.73216880577397,7.454067409406745
405,71.20779133,70.73216880577397,7.454067409406745
406,71.2937596,70.73216880577397,7.454067409406745
407,71.38083358,70.73216880577397,7.454067409406745
408,71.46780784,70.73216880577397,7.454067409406745
409,71.55478492,70.73216880577397,7.454067409406745
410,71.64376039,70.73216880577397,7.454067409406745
411,71.73188343,70.73216880577397,7.454067409406745
412,71.82110418,70.73216880577397,7.454067409406745
413,71.91273546,70.73216880577397,7.454067409406745
414,72.00378169,70.73216880577397,7.454067409406745
415,72.09443086,70.73216880577397,7.454067409406745
416,72.18723624,80.54466880577397,-1.8428075905932548
417,72.27917411,80.55248130577397,-1.4990575905932548
418,72.36818074,70.73216880577397,7.454067409406745
419,72.45738357,70.73216880577397,7.454067409406745
420,72.5464473,70.73216880577397,7.454067409406745
421,72.63522338,70.73216880577397,7.454067409406745
422,72.7218783,70.73216880577397,7.454067409406745
423,72.80447695,70.73216880577397,7.454067409406745
424,72.88944318,70.73216880577397,7.454067409406745
425,72.9728545,70.73216880577397,7.454067409406745
426,73.05710262,70.73216880577397,7.454067409406745
427,73.14358353,70.73216880577397,7.454067409406745
