,Timestamp,absolute_distance_x,absolute_distance_y
391,69.99366096,147.78685630577397,-9.366245090593255
392,70.07568327,147.78685630577397,-9.436557590593255
393,70.16085634,147.77123130577397,-9.334995090593255
394,70.24660772,147.79466880577397,-9.280307590593255
395,70.328764,147.79466880577397,-9.374057590593255
396,70.40893863,147.77123130577397,-9.280307590593255
397,70.49708007,147.78685630577397,-9.295932590593255
398,70.58569667,147.80248130577397,-9.295932590593255
399,70.67916607,147.78685630577397,-9.155307590593255
400,70.76909842,147.77904380577397,-9.030307590593255
401,70.85705517,147.78685630577397,-9.061557590593255
402,70.94335634,147.77123130577397,-8.975620090593255
403,71.03202249,147.77904380577397,-9.061557590593255
404,71.11822359,147.76341880577397,-8.991245090593255
405,71.20779133,147.73998130577397,-8.983432590593255
406,71.2937596,147.73998130577397,-8.889682590593255
407,71.38083358,147.74779380577397,-8.999057590593255
408,71.46780784,147.73216880577397,-8.874057590593255
409,71.55478492,147.71654380577397,-8.756870090593255
410,71.64376039,147.72435630577397,-8.663120090593255
411,71.73188343,147.72435630577397,-8.584995090593255
412,71.82110418,147.72435630577397,-8.561557590593255
413,71.91273546,147.72435630577397,-8.499057590593255
414,72.00378169,148.98216880577397,-9.741245090593255
415,72.09443086,148.69310630577397,-9.811557590593255
416,72.18723624,148.66966880577397,-9.725620090593255
417,72.27917411,148.54466880577397,-9.381870090593255
418,72.36818074,148.42748130577397,-9.209995090593255
419,72.45738357,148.34935630577397,-8.991245090593255
420,72.5464473,148.34935630577397,-8.913120090593255
421,72.63522338,148.27123130577397,-8.834995090593255
422,72.7218783,148.20091880577397,-8.834995090593255
423,72.80447695,148.16966880577397,-8.725620090593255
424,72.88944318,148.16185630577397,-8.678745090593255
425,72.9728545,148.12279380577397,-8.639682590593255
426,73.05710262,148.09154380577397,-8.538120090593255
427,73.14358353,148.05248130577397,-8.491245090593255
